CrmId,Account,Subscription,SubscriptionStartDate,SubscriptionEndDate,ExtendedSubscriptionEndDate,SKU,Product,RatePlan,LocationID,MarketCode,CategoryCode
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00238441,7/1/2019,1/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | IN-Indiana | Bridal Salons,200DBB87-A818-47B8-8DBB-87D3732D2F57,198,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00238441,7/1/2019,1/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | ME-Maine | Bridal Salons,200DBB87-A818-47B8-8DBB-87D3732D2F57,212,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00238440,7/1/2019,1/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | UT-Utah | Bridal Salons,200DBB87-A818-47B8-8DBB-87D3732D2F57,214,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00238441,7/1/2019,1/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | GA-Savannah/Coastal Area | Bridal Salons,200DBB87-A818-47B8-8DBB-87D3732D2F57,269,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00238441,7/1/2019,1/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | IL-Central Illinois | Bridal Salons,200DBB87-A818-47B8-8DBB-87D3732D2F57,270,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00238442,7/1/2019,1/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | CA-Sacramento/Tahoe/Reno | Bridal Salons,200DBB87-A818-47B8-8DBB-87D3732D2F57,271,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00238442,7/1/2019,1/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | CA-Santa Barbara/Ventura | Bridal Salons,200DBB87-A818-47B8-8DBB-87D3732D2F57,272,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00238443,7/1/2019,1/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | NY-Outer Boroughs | Bridal Salons,200DBB87-A818-47B8-8DBB-87D3732D2F57,291,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237776,8/1/2019,5/1/2020,6/29/2020,SKU-00000034,Featured Vendor,Featured Vendor | TX-Houston | Bridal Salons,21423c77-522e-4a17-baa1-3ba0df021efa,183,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237776,8/1/2019,5/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | TX-Houston | Bridal Salons,21423c77-522e-4a17-baa1-3ba0df021efa,183,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237767,8/1/2019,5/1/2020,6/29/2020,SKU-00000034,Featured Vendor,Featured Vendor | OR-Oregon | Bridal Salons,26079122-7d3b-4609-8a93-bedf0d89974f,176,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237767,8/1/2019,5/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | OR-Oregon | Bridal Salons,26079122-7d3b-4609-8a93-bedf0d89974f,176,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237767,8/1/2019,5/1/2020,6/29/2020,SKU-00000034,Featured Vendor,Featured Vendor | PA-Philadelphia | Bridal Salons,35d43ef6-cf39-4a12-995b-b3e5e33de6d2,21,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237767,8/1/2019,5/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | PA-Philadelphia | Bridal Salons,35d43ef6-cf39-4a12-995b-b3e5e33de6d2,21,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237757,8/1/2019,5/1/2020,6/29/2020,SKU-00000034,Featured Vendor,Featured Vendor | MO-Kansas City | Bridal Salons,3a098b27-51fd-41dc-8761-ad5d2a43b2e0,5,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237757,8/1/2019,5/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | MO-Kansas City | Bridal Salons,3a098b27-51fd-41dc-8761-ad5d2a43b2e0,5,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237652,8/1/2019,5/1/2020,6/29/2020,SKU-00000034,Featured Vendor,Featured Vendor | DC-DC/MD/Northern VA | Bridal Salons,3fa6b3f7-f224-48e1-a8d2-ef739294d83a,17,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237652,8/1/2019,5/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | DC-DC/MD/Northern VA | Bridal Salons,3fa6b3f7-f224-48e1-a8d2-ef739294d83a,17,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237767,8/1/2019,5/1/2020,6/29/2020,SKU-00000034,Featured Vendor,Featured Vendor | NY-Long Island | Bridal Salons,41dda2ff-6625-4c7b-a353-68ee7a6d6883,182,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237767,8/1/2019,5/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | NY-Long Island | Bridal Salons,41dda2ff-6625-4c7b-a353-68ee7a6d6883,182,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237757,8/1/2019,5/1/2020,6/29/2020,SKU-00000034,Featured Vendor,Featured Vendor | KY-Kentucky | Bridal Salons,4283be70-191b-40f3-b28b-78cd0f020d69,40,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237757,8/1/2019,5/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | KY-Kentucky | Bridal Salons,4283be70-191b-40f3-b28b-78cd0f020d69,40,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237767,8/1/2019,5/1/2020,6/29/2020,SKU-00000034,Featured Vendor,Featured Vendor | NY-Manhattan | Bridal Salons,49f38e67-4c73-436f-8061-00b64f33aa25,91,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237767,8/1/2019,5/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | NY-Manhattan | Bridal Salons,49f38e67-4c73-436f-8061-00b64f33aa25,91,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237757,8/1/2019,5/1/2020,6/29/2020,SKU-00000034,Featured Vendor,Featured Vendor | ME-Maine | Bridal Salons,4c0097b7-0ade-487e-913e-31c83bb37063,212,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237757,8/1/2019,5/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | ME-Maine | Bridal Salons,4c0097b7-0ade-487e-913e-31c83bb37063,212,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237757,8/1/2019,5/1/2020,6/29/2020,SKU-00000034,Featured Vendor,Featured Vendor | IL-Chicago | Bridal Salons,52E0B160-C469-4A12-A892-3289EAEE7C3B,45,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237757,8/1/2019,5/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | IL-Chicago | Bridal Salons,52E0B160-C469-4A12-A892-3289EAEE7C3B,45,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237776,8/1/2019,5/1/2020,6/29/2020,SKU-00000034,Featured Vendor,Featured Vendor | TN-Tennessee | Bridal Salons,590092c2-b829-46f0-9afa-19766202111f,190,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237776,8/1/2019,5/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | TN-Tennessee | Bridal Salons,590092c2-b829-46f0-9afa-19766202111f,190,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237776,8/1/2019,5/1/2020,6/29/2020,SKU-00000034,Featured Vendor,Featured Vendor | TX-Dallas | Bridal Salons,5abceed3-2bc8-483a-aa9d-157681832812,6,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237776,8/1/2019,5/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | TX-Dallas | Bridal Salons,5abceed3-2bc8-483a-aa9d-157681832812,6,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237767,8/1/2019,5/1/2020,6/29/2020,SKU-00000034,Featured Vendor,Featured Vendor | NY-Outer Boroughs | Bridal Salons,5C24941A-98C5-4BF9-811D-D4A14CEA306D,291,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237767,8/1/2019,5/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | NY-Outer Boroughs | Bridal Salons,5C24941A-98C5-4BF9-811D-D4A14CEA306D,291,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237767,8/1/2019,5/1/2020,6/29/2020,SKU-00000034,Featured Vendor,Featured Vendor | NC-North Carolina | Bridal Salons,5f75a028-065f-4861-aaea-5bc48491cd4f,107,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237767,8/1/2019,5/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | NC-North Carolina | Bridal Salons,5f75a028-065f-4861-aaea-5bc48491cd4f,107,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237776,8/1/2019,5/1/2020,6/29/2020,SKU-00000034,Featured Vendor,Featured Vendor | WA-Washington | Bridal Salons,6413242B-D437-4EA2-8E54-7B82521B2EAB,10,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237776,8/1/2019,5/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | WA-Washington | Bridal Salons,6413242B-D437-4EA2-8E54-7B82521B2EAB,10,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237767,8/1/2019,5/1/2020,6/29/2020,SKU-00000034,Featured Vendor,Featured Vendor | NJ-North/Central | Bridal Salons,6de912ed-bb52-4971-bda5-b55663e3d7ef,73,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237767,8/1/2019,5/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | NJ-North/Central | Bridal Salons,6de912ed-bb52-4971-bda5-b55663e3d7ef,73,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237652,8/1/2019,5/1/2020,6/29/2020,SKU-00000034,Featured Vendor,Featured Vendor | CA-Santa Barbara/Ventura | Bridal Salons,6e68492b-f58e-4e46-b7ca-576311de847b,272,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237652,8/1/2019,5/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | CA-Santa Barbara/Ventura | Bridal Salons,6e68492b-f58e-4e46-b7ca-576311de847b,272,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237757,8/1/2019,5/1/2020,6/29/2020,SKU-00000034,Featured Vendor,Featured Vendor | MA-Boston | Bridal Salons,6f6fbcec-12cd-499b-b315-ee0493573933,61,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237757,8/1/2019,5/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | MA-Boston | Bridal Salons,6f6fbcec-12cd-499b-b315-ee0493573933,61,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237757,8/1/2019,5/1/2020,6/29/2020,SKU-00000034,Featured Vendor,Featured Vendor | GA-Savannah/Coastal Area | Bridal Salons,73e06b9c-d9b7-465f-97fe-64de6e426491,269,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237757,8/1/2019,5/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | GA-Savannah/Coastal Area | Bridal Salons,73e06b9c-d9b7-465f-97fe-64de6e426491,269,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237757,8/1/2019,5/1/2020,6/29/2020,SKU-00000034,Featured Vendor,Featured Vendor | MI-Lansing/Tri-Cities | Bridal Salons,777149f8-2471-4ca8-a396-eee7b65c6436,187,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237757,8/1/2019,5/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | MI-Lansing/Tri-Cities | Bridal Salons,777149f8-2471-4ca8-a396-eee7b65c6436,187,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237757,8/1/2019,5/1/2020,6/29/2020,SKU-00000034,Featured Vendor,Featured Vendor | IL-Chicago Suburbs | Bridal Salons,799277AF-38A9-47B6-945F-D749F534B897,179,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237757,8/1/2019,5/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | IL-Chicago Suburbs | Bridal Salons,799277AF-38A9-47B6-945F-D749F534B897,179,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237767,8/1/2019,5/1/2020,6/29/2020,SKU-00000034,Featured Vendor,Featured Vendor | NY-Wstrn/Cent/Upstate | Bridal Salons,7a019178-d7ba-4e68-adfd-4bdb10725c6a,189,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237767,8/1/2019,5/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | NY-Wstrn/Cent/Upstate | Bridal Salons,7a019178-d7ba-4e68-adfd-4bdb10725c6a,189,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237652,8/1/2019,5/1/2020,6/29/2020,SKU-00000034,Featured Vendor,Featured Vendor | FL-Central | Bridal Salons,808de5d9-6757-4a6d-8a05-25253a12e132,53,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237652,8/1/2019,5/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | FL-Central | Bridal Salons,808de5d9-6757-4a6d-8a05-25253a12e132,53,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237757,8/1/2019,5/1/2020,6/29/2020,SKU-00000034,Featured Vendor,Featured Vendor | GA-Georgia | Bridal Salons,85f76f37-29fb-4bbe-90ed-291751d198a2,19,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237757,8/1/2019,5/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | GA-Georgia | Bridal Salons,85f76f37-29fb-4bbe-90ed-291751d198a2,19,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237767,8/1/2019,5/1/2020,6/29/2020,SKU-00000034,Featured Vendor,Featured Vendor | OH-Cincinnati | Bridal Salons,8719861a-b105-40b1-94a1-762947a05ce0,35,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237767,8/1/2019,5/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | OH-Cincinnati | Bridal Salons,8719861a-b105-40b1-94a1-762947a05ce0,35,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237757,8/1/2019,5/1/2020,6/29/2020,SKU-00000034,Featured Vendor,Featured Vendor | MD-Baltimore | Bridal Salons,885DAA9F-C4B9-4CB5-9B45-AE1DA4CA7513,30,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237757,8/1/2019,5/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | MD-Baltimore | Bridal Salons,885DAA9F-C4B9-4CB5-9B45-AE1DA4CA7513,30,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237652,8/1/2019,5/1/2020,6/29/2020,SKU-00000034,Featured Vendor,Featured Vendor | CA-San Diego | Bridal Salons,889AFDB5-3476-4CEF-B053-C98F990F52B9,50,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237652,8/1/2019,5/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | CA-San Diego | Bridal Salons,889AFDB5-3476-4CEF-B053-C98F990F52B9,50,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237652,8/1/2019,5/1/2020,6/29/2020,SKU-00000034,Featured Vendor,Featured Vendor | CA-Central CA | Bridal Salons,932fb6db-8e98-4ea2-960b-df68e345e350,27,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237652,8/1/2019,5/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | CA-Central CA | Bridal Salons,932fb6db-8e98-4ea2-960b-df68e345e350,27,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237767,8/1/2019,5/1/2020,6/29/2020,SKU-00000034,Featured Vendor,Featured Vendor | OH-Columbus | Bridal Salons,96b106fc-f3ce-4a16-b59c-1b78ef354dd2,54,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237767,8/1/2019,5/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | OH-Columbus | Bridal Salons,96b106fc-f3ce-4a16-b59c-1b78ef354dd2,54,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237776,8/1/2019,5/1/2020,6/29/2020,SKU-00000034,Featured Vendor,Featured Vendor | UT-Utah | Bridal Salons,9dd63cbb-25bf-4fe0-8d4b-975df8c2e47d,214,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237776,8/1/2019,5/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | UT-Utah | Bridal Salons,9dd63cbb-25bf-4fe0-8d4b-975df8c2e47d,214,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237652,8/1/2019,5/1/2020,6/29/2020,SKU-00000034,Featured Vendor,Featured Vendor | CA-Los Angeles | Bridal Salons,a3c8eda0-99a2-49f4-92e4-8ae0caf52f27,84,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237652,8/1/2019,5/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | CA-Los Angeles | Bridal Salons,a3c8eda0-99a2-49f4-92e4-8ae0caf52f27,84,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237767,8/1/2019,5/1/2020,6/29/2020,SKU-00000034,Featured Vendor,Featured Vendor | MO-St. Louis | Bridal Salons,a88be453-cda3-482f-acee-a6e13eb074e9,41,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237767,8/1/2019,5/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | MO-St. Louis | Bridal Salons,a88be453-cda3-482f-acee-a6e13eb074e9,41,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237757,8/1/2019,5/1/2020,6/29/2020,SKU-00000034,Featured Vendor,Featured Vendor | IL-Central Illinois | Bridal Salons,b0224848-9941-48a0-93d7-ed3c282ec4cf,270,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237757,8/1/2019,5/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | IL-Central Illinois | Bridal Salons,b0224848-9941-48a0-93d7-ed3c282ec4cf,270,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237652,8/1/2019,5/1/2020,6/29/2020,SKU-00000034,Featured Vendor,Featured Vendor | CA-San Fran/Bay Area | Bridal Salons,B06329AE-81A5-4731-AF48-B64A3C9FF30B,12,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237652,8/1/2019,5/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | CA-San Fran/Bay Area | Bridal Salons,B06329AE-81A5-4731-AF48-B64A3C9FF30B,12,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237767,8/1/2019,5/1/2020,6/29/2020,SKU-00000034,Featured Vendor,Featured Vendor | SC-South Carolina | Bridal Salons,b2df956d-78fe-46d4-8aa7-88631bfcfa25,188,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237767,8/1/2019,5/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | SC-South Carolina | Bridal Salons,b2df956d-78fe-46d4-8aa7-88631bfcfa25,188,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237767,8/1/2019,5/1/2020,6/29/2020,SKU-00000034,Featured Vendor,Featured Vendor | NY-Hudson Valley | Bridal Salons,c008c24b-c8e2-4c3b-a501-c5e104655826,74,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237767,8/1/2019,5/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | NY-Hudson Valley | Bridal Salons,c008c24b-c8e2-4c3b-a501-c5e104655826,74,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237757,8/1/2019,5/1/2020,6/29/2020,SKU-00000034,Featured Vendor,Featured Vendor | MN-Minnesota | Bridal Salons,c0619eb1-a7de-4f1f-9c76-3c2da86eedbd,4,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237757,8/1/2019,5/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | MN-Minnesota | Bridal Salons,c0619eb1-a7de-4f1f-9c76-3c2da86eedbd,4,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237652,8/1/2019,5/1/2020,6/29/2020,SKU-00000034,Featured Vendor,Featured Vendor | AZ-Phoenix | Bridal Salons,CC0EEFC5-F4C4-462F-AB91-90DD55D50847,177,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237652,8/1/2019,5/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | AZ-Phoenix | Bridal Salons,CC0EEFC5-F4C4-462F-AB91-90DD55D50847,177,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237652,8/1/2019,5/1/2020,6/29/2020,SKU-00000034,Featured Vendor,Featured Vendor | CO-Colorado | Bridal Salons,d3d1ded6-6332-4eac-ae0a-117c92e1a8bb,20,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237652,8/1/2019,5/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | CO-Colorado | Bridal Salons,d3d1ded6-6332-4eac-ae0a-117c92e1a8bb,20,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237776,8/1/2019,5/1/2020,6/29/2020,SKU-00000034,Featured Vendor,Featured Vendor | TX-San Antonio | Bridal Salons,d4365070-ec45-4c22-9af2-605cdc922ee2,180,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237776,8/1/2019,5/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | TX-San Antonio | Bridal Salons,d4365070-ec45-4c22-9af2-605cdc922ee2,180,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237652,8/1/2019,5/1/2020,6/29/2020,SKU-00000034,Featured Vendor,Featured Vendor | FL-South | Bridal Salons,d54b04a0-66f3-48eb-8731-0b98f5a1a70f,65,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237652,8/1/2019,5/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | FL-South | Bridal Salons,d54b04a0-66f3-48eb-8731-0b98f5a1a70f,65,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237652,8/1/2019,5/1/2020,6/29/2020,SKU-00000034,Featured Vendor,Featured Vendor | FL-West Coast | Bridal Salons,d9447644-6c20-4230-8025-d5e6c852a118,33,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237652,8/1/2019,5/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | FL-West Coast | Bridal Salons,d9447644-6c20-4230-8025-d5e6c852a118,33,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237757,8/1/2019,5/1/2020,6/29/2020,SKU-00000034,Featured Vendor,Featured Vendor | IN-Indiana | Bridal Salons,e40fbd8d-a4f6-47ee-93f7-f274efe8c26c,198,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237757,8/1/2019,5/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | IN-Indiana | Bridal Salons,e40fbd8d-a4f6-47ee-93f7-f274efe8c26c,198,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237652,8/1/2019,5/1/2020,6/29/2020,SKU-00000034,Featured Vendor,Featured Vendor | CA-Sacramento/Tahoe/Reno | Bridal Salons,e4835181-7a24-4596-85f3-b8a7e824de83,271,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237652,8/1/2019,5/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | CA-Sacramento/Tahoe/Reno | Bridal Salons,e4835181-7a24-4596-85f3-b8a7e824de83,271,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237757,8/1/2019,5/1/2020,6/29/2020,SKU-00000034,Featured Vendor,Featured Vendor | MI-Detroit | Bridal Salons,E79E601A-FABE-4353-BD4C-10F97474552B,44,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237757,8/1/2019,5/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | MI-Detroit | Bridal Salons,E79E601A-FABE-4353-BD4C-10F97474552B,44,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237767,8/1/2019,5/1/2020,6/29/2020,SKU-00000034,Featured Vendor,Featured Vendor | NV-Las Vegas/Southern NV | Bridal Salons,eb665435-1d20-4ee8-8bcc-a7686319e54d,119,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237767,8/1/2019,5/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | NV-Las Vegas/Southern NV | Bridal Salons,eb665435-1d20-4ee8-8bcc-a7686319e54d,119,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237776,8/1/2019,5/1/2020,6/29/2020,SKU-00000034,Featured Vendor,Featured Vendor | VA-Virginia | Bridal Salons,ee2cbd15-5b73-4892-907c-dedd5d8a4cbe,192,BWP
0e419f4a-69c4-e511-b212-005056881833,Generation Tux - NATIONAL,A-S00237776,8/1/2019,5/1/2020,6/29/2020,SKU-00000092,Storefront,Storefront | VA-Virginia | Bridal Salons,ee2cbd15-5b73-4892-907c-dedd5d8a4cbe,192,BWP
